Id,CountryCode,CountryName,RegionName,RegionCode,UpperRegionName,UpperRegionCode,PlaceName,LocalityName,PostcodeName,NeighborhoodName,StreetName,Latitude,Longitude
120024,NL,Nederland,Zeeland,ZE,NULL,NULL,Middelburg,NULL,"4335 HZ",Poelendaele,"Van Heemskerckstraat",51.492153,3.605779
84859,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Melissant,NULL,"3248 AG",NULL,Binnenweg,51.768570,4.070156
8656,NL,Nederland,Noord-Holland,NH,NULL,NULL,Amsterdam,NULL,"1018 AB",Kadijken,Kadijksplein,52.370186,4.912200
119595,NL,Nederland,Zeeland,ZE,NULL,NULL,Oostburg,NULL,"4501 BS",NULL,Langestraat,51.324974,3.490964
34364,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Oss,Centrum,"5341 EG",Centrum-Zuid,Carmelietenstraat,51.768185,5.526798
105660,NL,Nederland,Gelderland,GE,NULL,NULL,Nijkerk,NULL,"3862 VA",Strijland-west,Moorselaar,52.215843,5.496245
66183,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Gorinchem,haarwijk,"4205 HG","Haarwijk West",Kabeljauwenlaan,51.842926,4.966928
9837,NL,Nederland,Noord-Holland,NH,NULL,NULL,Zwanenburg,NULL,"1161 VX","Zwanenburg Noordwest","Matthijs Sterklaan",52.382252,4.744836
66602,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Bergambacht,NULL,"2861 VG",Uitbreiding,"Henry Dunantstraat",51.934296,4.789082
14443,NL,Nederland,Noord-Holland,NH,NULL,NULL,Heerhugowaard,"De Draai","1706 AJ","De Draai Midden",Kalmoesstraat,52.670578,4.861843
115063,NL,Nederland,Groningen,GR,NULL,NULL,Winsum,NULL,"9951 VZ",Ripperda,Aemckenheerd,53.325882,6.527602
47772,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Etten-Leur,Midden,"4872 XT","Centrum Oost 2",Dijkmanstraat,51.574741,4.638180
50639,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Willemstad,NULL,"4797 ED",NULL,Cornabépark,51.688187,4.444262
86348,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rijswijk,NULL,"2285 XG",Ministerbuurt,"P. Werthweynstraat",52.033691,4.307231
28350,NL,Nederland,Flevoland,FL,NULL,NULL,Creil,NULL,"8312 CB",NULL,"Koning Radboudlaan",52.763790,5.664277
60220,NL,Nederland,Overijssel,OV,NULL,NULL,Hengelo,Wilderinkshoek,"7555 TJ",Nijverheid,Aleidastraat,52.260513,6.772974
51899,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Boxtel,NULL,"5283 AB",Munsel-Selissen,"Ingang De La Salle",51.592247,5.331801
137783,NL,Nederland,Utrecht,UT,NULL,NULL,Bunnik,NULL,"3981 VB",NULL,"Koningin Emmastraat",52.064972,5.210470
51643,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Sint-Oedenrode,NULL,"5492 NK",Nijnsel,Nijverheidsweg,51.556316,5.479437
24992,NL,Nederland,Friesland,FR,NULL,NULL,Roodhuis,NULL,"8736 JG",NULL,"Pastoar Ten Bokumstrjitte",53.075382,5.637842
86471,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Bergambacht,NULL,"2861 WC",Uitbreiding,Godevaertshoef,51.934563,4.793833
12192,NL,Nederland,Noord-Holland,NH,NULL,NULL,Assendelft,NULL,"1567 CA",Parkrijk,Moerasland,52.485195,4.748371
52780,NL,Nederland,Noord-Brabant,NB,NULL,NULL,"Loon op Zand",NULL,"5175 DA",Oud-Loon,"De Eenhoorn",51.625648,5.070721
7671,NL,Nederland,Noord-Holland,NH,NULL,NULL,Amsterdam,"Tuindorp Nieuwendam","1023 AM","Tuindorp Nieuwendam",Hensbroekerstraat,52.392521,4.944334
109606,NL,Nederland,Gelderland,GE,NULL,NULL,Beltrum,NULL,"7156 MJ",NULL,Batenburgstraat,52.067635,6.565844
109267,NL,Nederland,Gelderland,GE,NULL,NULL,Tiel,NULL,"4007 JH",Passewaaij-Zuid-Oost,"Groot Koolwitje",51.866112,5.407470
108523,NL,Nederland,Gelderland,GE,NULL,NULL,Wezep,NULL,"8091 SC",Wezep-Centrum,Kastanjehof,52.456799,6.001426
19420,NL,Nederland,Drenthe,DR,NULL,NULL,Smilde,NULL,"9422 HB",Smilde-Centrum,Kerkhoflaan,52.943928,6.447394
77124,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Den Haag",Schildersbuurt,"2526 GJ",Schildersbuurt-Noord,"Van Ostadestraat",52.066322,4.306455
87501,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Zoetermeer,Oosterheem,"2729 KE",Oosterheem,Zuidwijkstraat,52.059868,4.533074
8136,NL,Nederland,Noord-Holland,NH,NULL,NULL,"Ouderkerk aan de Amstel",NULL,"1191 VT",NULL,Tuinfluiter,52.290710,4.915280
114699,NL,Nederland,Groningen,GR,NULL,NULL,Leek,NULL,"9351 GN","Centrum Leek en omgeving","Carel Hieronymuslaan",53.161118,6.380378
48667,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Roosendaal,Tolberg,"4708 EC",Tolberg-Oost,Enclaveberg,51.517082,4.441630
124960,NL,Nederland,Limburg,LI,NULL,NULL,Roggel,NULL,"6088 CN",NULL,Tamboerenstraat,51.258816,5.917221
29463,NL,Nederland,Flevoland,FL,NULL,NULL,Almere,NULL,"1318 AS",Verzetswijk,Vredelaan,52.378529,5.237420
9751,NL,Nederland,Noord-Holland,NH,NULL,NULL,Badhoevedorp,NULL,"1171 LH","Badhoevedorp Bouwlust","Prins Constantijnlaan",52.339668,4.766571
53634,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Maren-Kessel,NULL,"5398 GH",NULL,Boerenzwaluw,51.793171,5.391444
104034,NL,Nederland,Gelderland,GE,NULL,NULL,Lunteren,NULL,"6741 DN",Lunteren-Oost,"Van Den Hamlaan",52.083584,5.630084
44062,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Oirschot,Spoordonk,"5688 KK",Spoordonk,Pandgat,51.520874,5.281811
53707,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Halsteren,NULL,"4661 RR","Nieuwe Molen",Kannewielseweg,51.515522,4.269670
125876,NL,Nederland,Limburg,LI,NULL,NULL,Brunssum,NULL,"6441 ER","Op den Haan",Drossaard,50.950508,5.969747
141281,NL,Nederland,Utrecht,UT,NULL,NULL,Schoonrewoerd,NULL,"4145 KR",NULL,Brinkstraat,51.920540,5.114141
90441,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Leiderdorp,NULL,"2352 HH","De Vogelwijk",Kievitstraat,52.159367,4.526804
40870,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Eindhoven,"Achtse Molen","5627 HZ","Achtse Barrier-Gunterslaer",Bretagnehof,51.481361,5.452447
296,NL,Nederland,Noord-Holland,NH,NULL,NULL,Bovenkarspel,NULL,"1611 BP",Bovenkarspel-Centrum,Dotterbloem,52.696297,5.240392
121663,NL,Nederland,Zeeland,ZE,NULL,NULL,Middelburg,Dauwendaele,"4337 BV","Dauwendaele II",Daniëlsland,51.490822,3.620980
37576,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Andel,NULL,"4281 PH",NULL,"Prins Bernhardstraat",51.785904,5.051402
116605,NL,Nederland,Zeeland,ZE,NULL,NULL,Krabbendijke,NULL,"4413 HA","Krabbendijke - Rozeboom",Tremel,51.434586,4.105115
127933,NL,Nederland,Limburg,LI,NULL,NULL,Sittard,Overhoven,"6136 TP",Baandert,Hadewychstraat,51.006630,5.878323
62284,NL,Nederland,Overijssel,OV,NULL,NULL,Nijverdal,NULL,"7441 KB","Noetsele II en III",Tiesselinckserve,52.352455,6.465362
66845,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Gouda,"Kort Haarlem","2806 EL","Kort Haarlem",Krugerlaan,52.011402,4.723223
17618,NL,Nederland,Drenthe,DR,NULL,NULL,Emmen,NULL,"7814 PX",Weerdinge,Nieuwstraat,52.818550,6.917683
18778,NL,Nederland,Drenthe,DR,NULL,NULL,Ruinen,NULL,"7963 PN",NULL,Tolhuisweg,52.761105,6.380906
67844,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Hendrik-Ido-Ambacht,Krommeweg,"3343 DT",Krommeweg-Noord,"Abraham Van Strijstraat",51.837788,4.639780
21789,NL,Nederland,Friesland,FR,NULL,NULL,Veenwouden,NULL,"9269 NP",NULL,Swellestrjitte,53.240089,5.996619
67721,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Ridderkerk,"Het Zand","2984 GD","Het Zand",Stevinstraat,51.867966,4.617020
71218,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,'s-Gravendeel,NULL,"3295 KZ","'s-Gravendeel Bedrijventerrein Mijlpolder",Nijverheidsweg,51.788307,4.612887
97094,NL,Nederland,Gelderland,GE,NULL,NULL,Apeldoorn,West,"7313 HD","Berg en Bos",Elzenlaan,52.213947,5.930037
24626,NL,Nederland,Friesland,FR,NULL,NULL,Sneek,NULL,"8608 BC",Lemmerweg-West,Voorlijn,53.024723,5.647220
106609,NL,Nederland,Gelderland,GE,NULL,NULL,Culemborg,NULL,"4105 EM","Westelijke Buitenwijken","Suze Groenewegstraat",51.947674,5.209841
5104,NL,Nederland,Noord-Holland,NH,NULL,NULL,IJmuiden,NULL,"1972 ZC",Rivierenbuurt,Maasstraat,52.454906,4.613064
38731,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Helmond,NULL,"5701 GL",Beisterveld,"Burgemeester Van Houtlaan",51.479855,5.672500
43247,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Valkenswaard,NULL,"5554 KC",NULL,"De Maalsteen",51.350479,5.463638
54971,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Berkel-Enschot,NULL,"5057 ES",Koningsoord,Boekbinderijstraat,51.584358,5.133348
20244,NL,Nederland,Drenthe,DR,NULL,NULL,Coevorden,NULL,"7742 LS",Ossehaar,"Piet Tijsmastraat",52.660366,6.761690
19148,NL,Nederland,Drenthe,DR,NULL,NULL,Meppel,Centrum,"7941 GH",Koninginnebuurt,Zuideinde,52.692680,6.190632
124100,NL,Nederland,Limburg,LI,NULL,NULL,Horst,NULL,"5961 JH",Berkelsbroek,"Van Douverenstraat",51.450542,6.061249
87953,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Voorschoten,NULL,"2254 BA",Nassauwijk,"Burgemeester Verver-Aartsenlaan",52.130802,4.441556
94779,NL,Nederland,Gelderland,GE,NULL,NULL,Zutphen,Noordveen,"7203 GW","Helleraetplein en omgeving",Heetijzerstraat,52.149254,6.212630
25633,NL,Nederland,Friesland,FR,NULL,NULL,Bolsward,NULL,"8701 LB",Bolsward-Noordoost,"De Trochreed",53.065735,5.529918
19870,NL,Nederland,Drenthe,DR,NULL,NULL,Vledder,NULL,"8381 BS",NULL,"De Bree",52.859196,6.217351
82352,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Schiedam,West,"3117 KT",Frankenland,"Van Beverenstraat",51.913422,4.391379
35767,NL,Nederland,Noord-Brabant,NB,NULL,NULL,'s-Hertogenbosch,"'s-hertogenbosch Zuid","5215 ES",Grevelingen,Grevelingen,51.689201,5.323169
54032,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Mill,NULL,"5451 GW","Het Spoor",Parallelweg,51.681896,5.781687
9766,NL,Nederland,Noord-Holland,NH,NULL,NULL,Badhoevedorp,NULL,"1171 MT","Badhoevedorp Noordwest",Tulpstraat,52.346973,4.773107
102641,NL,Nederland,Gelderland,GE,NULL,NULL,Wageningen,"De Buurt","6707 CA","De Buurt-West",Margrietplantsoen,51.969711,5.657984
12197,NL,Nederland,Noord-Holland,NH,NULL,NULL,Assendelft,NULL,"1567 AA",Waterrijk,Spant,52.487801,4.754650
74869,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Leiden,"Bos- en Gasthuisdistrict","2324 AR",Fortuinwijk-Zuid,"Joseph Haydnlaan",52.140053,4.470020
68168,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Berkenwoude,NULL,"2825 BK",NULL,Polderplein,51.944897,4.708852
15629,NL,Nederland,Drenthe,DR,NULL,NULL,Assen,Marsdijk,"9403 SN","De Stoepen",Diamantstoep,53.015625,6.594162
98446,NL,Nederland,Gelderland,GE,NULL,NULL,Arnhem,Geitenkamp,"6823 JD",Geitenkamp,"Bonte Wetering",52.002922,5.939454
136282,NL,Nederland,Utrecht,UT,NULL,NULL,Maarn,Maarn,"3951 EB","Maarn waaronder Klein Amsterdam",Aardbolhof,52.064941,5.381691
106547,NL,Nederland,Gelderland,GE,NULL,NULL,Culemborg,NULL,"4101 XA","Oude Buitenwijken",Vianensestraat,51.952721,5.222522
66466,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Schoonhoven,NULL,"2871 TS","Schoonhoven-Oude Stad",Stationsstraat,51.949200,4.850347
71525,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Strijen,NULL,"3291 GE",NULL,"De Tienhond",51.738876,4.553446
69488,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,"Prins Alexander","3068 NT",Ommoord,Zilverdistel,51.953644,4.540545
43712,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Hapert,NULL,"5527 KK","Hapert Oost","De Hoeven",51.368587,5.267259
65769,NL,Nederland,Overijssel,OV,NULL,NULL,Wierden,NULL,"7642 KA",Zuidbroek,Dasselaarshoek,52.350883,6.597129
141096,NL,Nederland,Utrecht,UT,NULL,NULL,Houten,"Houten Zuid","3991 NA",Waters,Dooiwater,52.017776,5.163950
24224,NL,Nederland,Friesland,FR,NULL,NULL,West-Terschelling,NULL,"8881 CP",NULL,Lutineweg,53.365543,5.213335
72286,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Lisse,Centrum,"2161 MD",Berkhout,Iepenlaan,52.260769,4.549749
114820,NL,Nederland,Groningen,GR,NULL,NULL,Marum,NULL,"9363 JS",NULL,Meidoornlaan,53.140533,6.268511
76600,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Voorburg,Bovenveen,"2273 GW","Bovenveen noord","Richard Sturenberghlaan",52.082024,4.361379
74642,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Leiden,Binnenstad,"2311 SK",Pieterswijk,Kloksteeg,52.157192,4.487281
67761,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Zwijndrecht,Centrum,"3331 AK","Voormalig veilingterrein",Lindelaan,51.816105,4.645831
80246,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,Kralingen,"3034 NV","Oud Crooswijk","Linker Rottekade",51.931652,4.487236
38305,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Budel-Dorplein,Dorplein,"6024 AG",NULL,Parkdreef,51.235790,5.586908
15993,NL,Nederland,Drenthe,DR,NULL,NULL,Assen,Peelo,"9407 CE","De Kampen-De Essen",Zuringes,53.015823,6.564572
36781,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Nieuwkuijk,NULL,"5253 XH",NULL,"De Maashoven",51.691952,5.173606
48647,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Kruisland,NULL,"4756 CB",NULL,Tuimelaar,51.568687,4.409317
138559,NL,Nederland,Utrecht,UT,NULL,NULL,Utrecht,Zuid,"3523 RV",Bokkenbuurt,Lamstraat,52.074539,5.130924
87750,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,IJsselmonde,"3077 MK","Oud IJsselmonde","Bep Van Klaverenstraat",51.896141,4.526262
10487,NL,Nederland,Noord-Holland,NH,NULL,NULL,Haarlem,Meerwijk,"2037 EA",Spijkerboorbuurt,Spijkerboorpad,52.359638,4.664138
13547,NL,Nederland,Noord-Holland,NH,NULL,NULL,Kortenhoef,NULL,"1241 JJ",Rade,"Kleine Wije",52.235668,5.118534
134716,NL,Nederland,Utrecht,UT,NULL,NULL,Renswoude,NULL,"3927 BV",NULL,"Van Reedeweg",52.072269,5.537434
12934,NL,Nederland,Noord-Holland,NH,NULL,NULL,Amsterdam-Zuidoost,"Bijlmer Centrum","1103 AD",D-buurt,Daalwijkdreef,52.320530,4.949760
22718,NL,Nederland,Friesland,FR,NULL,NULL,Wytgaard,NULL,"9089 CA",NULL,"De Finne",53.142517,5.780600
6695,NL,Nederland,Noord-Holland,NH,NULL,NULL,Hilversum,Oost,"1223 AR","Astronomische Buurt",Rigelstraat,52.233631,5.197157
112923,NL,Nederland,Groningen,GR,NULL,NULL,Muntendam,NULL,"9649 HC",Muntendam-oost,"Kromme Elleboog",53.134365,6.871395
137560,NL,Nederland,Utrecht,UT,NULL,NULL,"Bosch en Duin",NULL,"3734 GK",NULL,Tolhuislaan,52.133572,5.233583
62232,NL,Nederland,Overijssel,OV,NULL,NULL,Nijverdal,NULL,"7442 HL","Groot Lochter",Schubertstraat,52.355473,6.487585
71123,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Dordrecht,Wielwijk,"3317 XH","Cornelis Evertsenstraat en omgeving","Cornelis Evertsenstraat",51.789215,4.650857
15381,NL,Nederland,Noord-Holland,NH,NULL,NULL,Weesp,Bloemendalerpolder,"1384 GL",Weespersluis,Nijenrodehof,52.321468,5.057718
110031,NL,Nederland,Gelderland,GE,NULL,NULL,Herveld,NULL,"6674 HN",NULL,Zinkviooltje,51.906467,5.740934
89983,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Berkel en Rodenrijs",Westpolder,"2652 NB","Buurt 2741","Harry Banninklaan",51.994045,4.454895
44003,NL,Nederland,Noord-Brabant,NB,NULL,NULL,"Oost West en Middelbeers",NULL,"5091 EW",Middelbeers,Pompenmaker,51.465469,5.257335
29048,NL,Nederland,Flevoland,FL,NULL,NULL,Zeewolde,NULL,"3893 BT","Derde woonwijk",Coulisse,52.334187,5.522901
129524,NL,Nederland,Limburg,LI,NULL,NULL,Sittard,Overhoven,"6132 SK",Kemperkoul,Lieckerhof,50.993332,5.896142
44244,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Moergestel,"Centrum Moergestel","5066 GN","Centrum Moergestel","Pater Op 't Hooghof",51.539391,5.175256
53874,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Valkenswaard,NULL,"5551 NV",Dommelen,"Het Lupke",51.343094,5.433746
62403,NL,Nederland,Overijssel,OV,NULL,NULL,Luttenberg,NULL,"8105 AS",NULL,"Van Rhemenstraat",52.405674,6.363173
119542,NL,Nederland,Zeeland,ZE,NULL,NULL,Breskens,NULL,"4511 XT",NULL,"Admiraal De Ruyterlaan",51.397266,3.552401
70040,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Capelle aan den IJssel",NULL,"2901 AA",Zeeheldenbuurt-west,"Abel Tasmanstraat",51.914181,4.568919
22491,NL,Nederland,Friesland,FR,NULL,NULL,Leeuwarden,Sonnenborgh,"8917 BJ",Transvaalwijk,Singelstraat,53.206535,5.792755
113343,NL,Nederland,Groningen,GR,NULL,NULL,Muntendam,NULL,"9649 DE",Muntendam-west,"Fam. Schrijverstraat",53.135296,6.858725
69022,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Capelle aan den IJssel",Schenkel,"2906 RM",Molenbuurt,Poortmolen,51.939892,4.564720
10769,NL,Nederland,Noord-Holland,NH,NULL,NULL,Haarlem,"Ter Kleefkwartier","2023 SR",Bomenbuurt-oost,Abeelstraat,52.401104,4.641066
56461,NL,Nederland,Overijssel,OV,NULL,NULL,Zwolle,Marsweteringlanden,"8026 PL",Wijthmen,"Stramp Eschweg",52.488869,6.172141
26853,NL,Nederland,Friesland,FR,NULL,NULL,Hardegarijp,NULL,"9254 KA",NULL,"De Strânljip",53.212696,5.950627
121554,NL,Nederland,Zeeland,ZE,NULL,NULL,Vlissingen,Binnenstad,"4381 EN",Oude,Peperdijk,51.444618,3.576580
15285,NL,Nederland,Noord-Holland,NH,NULL,NULL,Kortenhoef,NULL,"1241 BC",Rade,"Elbert Mooijlaan",52.243092,5.114917
88760,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Reeuwijk,"Reeuwijk Brug","2811 SZ","Reeuwijk Brug","Koningin Wilhelminahof",52.043468,4.720583
125424,NL,Nederland,Limburg,LI,NULL,NULL,Kerkrade,NULL,"6468 AJ",Vink,Kaffebergsweg,50.879108,6.056651
20275,NL,Nederland,Drenthe,DR,NULL,NULL,Meppel,Berggierslanden,"7944 PE",Plantenbuurt,Pastinaak,52.680679,6.171167
106934,NL,Nederland,Gelderland,GE,NULL,NULL,Vuren,NULL,"4214 DK",NULL,Lindelaan,51.823788,5.050243
11502,NL,Nederland,Noord-Holland,NH,NULL,NULL,Heemstede,Heemstede-Centrum,"2102 CH","Heemsteedse Dreef","Pieter Aertszlaan",52.359173,4.625859
86312,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Den Haag",Leidschenveen,"2492 SX","De Vissen",Schelpenhof,52.065014,4.408008
102887,NL,Nederland,Gelderland,GE,NULL,NULL,Kesteren,Kesteren,"4041 GS","Lede en Oudewaard",Rhenenseweg,51.941124,5.570577
12644,NL,Nederland,Noord-Holland,NH,NULL,NULL,Spaarndam,NULL,"2063 JR","Oud Spaarndam",Westkolk,52.413902,4.677141
16248,NL,Nederland,Drenthe,DR,NULL,NULL,Emmer-Compascuum,NULL,"7881 AW",Emmer-Compascuum-Centrum,Scheerboom,52.814636,7.048241
82164,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Hoogvliet,Hoogvliet,"3191 BX","Hoogvliet Zuid","Walraven Van Hallstraat",51.860409,4.361353
143016,NL,Nederland,Utrecht,UT,NULL,NULL,Houten,"Houten Zuid","3991 HR",Polders,Rijnpolder,52.013657,5.162128
68204,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Gouda,"De Korte Akkeren","2802 ZK",Weidebloemkwartier,Madeliefstraat,51.999428,4.699655
11368,NL,Nederland,Noord-Holland,NH,NULL,NULL,Haarlem,Slachthuiswijk,"2033 RV",Componistenbuurt,Dunklerstraat,52.373192,4.655470
84158,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Vierpolders,NULL,"3237 LE","Verspreide huizen",Kerkweg,51.885593,4.187101
112326,NL,Nederland,Groningen,GR,NULL,NULL,Winschoten,NULL,"9671 GC",Winschoten-Centrum,Hoogklei,53.142307,7.033302
114747,NL,Nederland,Groningen,GR,NULL,NULL,Leek,NULL,"9351 LH","Rodenburg en omgeving","'t Zuden",53.164242,6.370810
97559,NL,Nederland,Gelderland,GE,NULL,NULL,Angerlo,NULL,"6986 BG",NULL,"De Kellsche Vicarij",51.996643,6.140331
18121,NL,Nederland,Drenthe,DR,NULL,NULL,Coevorden,NULL,"7741 JL",Coevorden-Centrum,Dwenger,52.661228,6.744884
74439,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Leiden,Binnenstad,"2312 RL",Havenwijk-Zuid,Looiersplein,52.159603,4.503055
139122,NL,Nederland,Utrecht,UT,NULL,NULL,Nieuwegein,Zuilenstein,"3438 GA",Zuilenstein,Marimbalaan,52.045780,5.086118
114210,NL,Nederland,Groningen,GR,NULL,NULL,Groningen,Oud,"9725 EE",Rivierenbuurt,Spaarnestraat,53.208336,6.563572
13603,NL,Nederland,Noord-Holland,NH,NULL,NULL,Hoofddorp,NULL,"2134 LP","Hoofddorp Floriande Oost",Colijnstraat,52.304901,4.636152
82170,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Hoogvliet,Hoogvliet,"3191 AH","Hoogvliet Zuid",Middenbaan-Zuid,51.862244,4.355945
50583,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Fijnaart,NULL,"4793 RW",NULL,Boerendijk,51.639423,4.503089
116123,NL,Nederland,Groningen,GR,NULL,NULL,Usquert,NULL,"9988 SN",NULL,Kostersgang,53.403000,6.610950
121115,NL,Nederland,Zeeland,ZE,NULL,NULL,Terneuzen,NULL,"4533 HJ",Othene,Vuurvlinder,51.324844,3.869096
86006,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,Delfshaven,"3024 RD",Delfshaven,Achterwater,51.908897,4.449241
35534,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Vught,NULL,"5261 SV","Voorburg en omgeving",St.-Janshof,51.650009,5.297201
45140,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Tilburg,Heikant,"5011 EA","Heikant Oost",Eilenbergstraat,51.586460,5.093767
16406,NL,Nederland,Drenthe,DR,NULL,NULL,Klazienaveen,NULL,"7891 RM",Klazienaveen-Zuid,Engweg,52.720856,6.974877
42811,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Waalre,NULL,"5583 CD",Ekenrooi,Arembergstraat,51.399086,5.483810
142425,NL,Nederland,Utrecht,UT,NULL,NULL,Amstelhoek,NULL,"1427 AG",NULL,"De Bruinlaan",52.230755,4.835863
68353,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Moordrecht,"Moordrecht wijk 03","2841 AA","Verspreide bebouwing Moordrecht",Oosteinde,51.992344,4.678289
79522,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Rotterdam,Delfshaven,"3021 ZC",Middelland,"Lieve Verschuierstraat",51.911636,4.458477
5897,NL,Nederland,Noord-Holland,NH,NULL,NULL,"Den Helder","De Schooten","1785 BW",Zeeloodsenbuurt,"Aarjen Teunisz Jongkeesstraat",52.938198,4.780758
31893,NL,Nederland,Noord-Brabant,NB,NULL,NULL,Heusden,"Heusden wonen","5725 AK","Heusden centrum",Vlinkert,51.384285,5.766728
105393,NL,Nederland,Gelderland,GE,NULL,NULL,Ermelo,NULL,"3851 XP",NULL,Sterrenboswegje,52.302387,5.631411
68654,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Capelle aan den IJssel",Oostgaarde,"2905 SE",Molukkenbuurt,"Banda Neira",51.940910,4.606056
3659,NL,Nederland,Noord-Holland,NH,NULL,NULL,Alkmaar,NULL,"1827 BK",Daalmeer-Zuidwest,Lotharingenweg,52.668163,4.763642
2909,NL,Nederland,Noord-Holland,NH,NULL,NULL,Obdam,NULL,"1713 CD","Laan van Meerweijde en omgeving","Laan Van Meerweijde",52.672287,4.906321
19396,NL,Nederland,Drenthe,DR,NULL,NULL,Bovensmilde,NULL,"9421 MA",Bovensmilde-Centrum,Boerheem,52.977459,6.487794
68051,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Hendrik-Ido-Ambacht,Centrum,"3342 CC",Dorp,Callenburghsingel,51.845139,4.626016
65673,NL,Nederland,Overijssel,OV,NULL,NULL,Zwolle,Stadshagen,"8044 VA",Breezicht,Breezichtlaan,52.545853,6.052256
6829,NL,Nederland,Noord-Holland,NH,NULL,NULL,Bussum,Eng,"1403 JK","Ooster Eng-Zuid",Barbaragaarde,52.265823,5.185686
86402,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,Kwintsheul,NULL,"2295 NH",NULL,Hoenderparklaan,52.007713,4.263897
77534,NL,Nederland,Zuid-Holland,ZH,NULL,NULL,"Den Haag",Moerwijk,"2533 KH",Moerwijk-West,Anslostraat,52.051365,4.293883
143923,NL,Nederland,Utrecht,UT,NULL,NULL,IJsselstein,NULL,"3402 MC",IJsseloevers,Trekschuit,52.024570,5.044056
8506,NL,Nederland,Noord-Holland,NH,NULL,NULL,Amstelveen,"Bovenkerk - Westwijk","1187 PZ","Betsy Perkbuurt","Aletta Jacobslaan",52.283405,4.832296
2425,NL,Nederland,Noord-Holland,NH,NULL,NULL,Akersloot,NULL,"1921 EK","Akersloot West",Rembrandtsingel,52.564320,4.733014
10095,NL,Nederland,Noord-Holland,NH,NULL,NULL,Hoofddorp,NULL,"2132 SV","Hoofddorp Oost",Beyerinckstraat,52.302006,4.701007
